Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;919.08;124;0;0.327;0.0;0.0;0.0;0;0;0.0;62551;Marenla;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;919.08;62990
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;604.06;7;0;0.947;2902.9;499;0;0.412;0.0;0.0;0.0;0;0;0.0;62552;Maresquel-Ecquemicourt;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;3506.96;62990
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;593.73;77;0;0.344;0.0;0.0;0.0;0;0;0.0;62558;Marquay;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;593.73;62127
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;3056.89;12;0;0.972;3975.69;517;0;0.296;0.0;0.0;0.0;0;0;0.0;62559;Marquion;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;7032.58;62860
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;945.5;103;0;0.384;0.0;0.0;0.0;0;0;0.0;62561;Martinpuich;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;945.5;62450
Enedis;2012;Electricité;0.0;0;0;0.0;1703.92;6;0;0.954;3712.47;16;0;0.949;17925.08;3508;0;0.368;0.0;0.0;0.0;0;0;0.0;62563;Mazingarbe;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;23341.47;62670
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1578.93;206;0;0.289;0.0;0.0;0.0;0;0;0.0;62564;Mazinghem;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;1578.93;62120
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2142.88;319;0;0.391;0.0;0.0;0.0;0;0;0.0;62569;Merck-Saint-Liévin;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;2142.88;62560
Enedis;2012;Electricité;279.05;1;0;0.89;226.3;1;0;1.0;45.73;1;0;0.843;1977.26;240;0;0.323;0.0;0.0;0.0;0;0;0.0;62579;Monchy-au-Bois;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2528.34;62111
Enedis;2012;Electricité;0.0;0;0;0.0;3.37;1;0;1.0;0.0;0;0;0.0;1523.27;193;0;0.335;0.0;0.0;0.0;0;0;0.0;62580;Monchy-Breton;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1526.6399999999999;62127
Enedis;2012;Electricité;0.0;0;0;0.0;29.42;1;0;0.911;92.66;2;0;0.859;4241.37;566;0;0.294;0.0;0.0;0.0;0;0;0.0;62584;Mont-Bernanchon;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;4363.45;62350
Enedis;2012;Electricité;452.58;2;0;0.967;0.0;0;0;0.0;31.24;1;0;0.947;1687.0;212;0;0.284;0.0;0.0;0.0;0;0;0.0;62585;Montcavrel;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;2170.82;62170
Enedis;2012;Electricité;246.35;1;0;0.871;0.0;0;0;0.0;0.0;0;0;0.0;1922.56;207;0;0.36;0.0;0.0;0.0;0;0;0.0;62586;Montenescourt;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2168.91;62123
Enedis;2012;Electricité;0.0;0;0;0.0;547.0;1;0;0.93;3521.84;22;0;0.94;9490.73;1583;0;0.387;0.0;0.0;0.0;0;0;0.0;62588;Montreuil;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;13559.57;62170
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;669.37;97;0;0.398;0.0;0.0;0.0;0;0;0.0;62591;Morchies;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;669.37;62124
Enedis;2012;Electricité;0.0;0;0;0.0;81.47;2;0;0.91;57.1;1;0;1.0;1897.7;253;0;0.322;0.0;0.0;0.0;0;0;0.0;62592;Moringhem;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;2036.27;62910
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;200.82;1;0;0.917;592.46;88;0;0.234;0.0;0.0;0.0;0;0;0.0;62601;Nédonchel;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;793.28;62550
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;102.45;1;0;1.0;299.25;36;0;0.385;0.0;0.0;0.0;0;0;0.0;62607;Neuville-au-Cornet;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;401.7;62130
Enedis;2012;Electricité;4487.83;5;0;0.967;0.0;0;0;0.0;0.0;0;0;0.0;551.39;86;0;0.311;0.0;0.0;0.0;0;0;0.0;62608;Neuville-Bourjonval;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;5039.22;62124
Enedis;2012;Electricité;40.62;2;0;0.908;67.23;1;0;0.91;231.97;3;0;0.893;3758.69;410;0;0.352;0.0;0.0;0.0;0;0;0.0;62613;Nielles-lès-Bléquin;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;4098.51;62380
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;66.86;1;0;1.0;538.74;87;0;0.307;0.0;0.0;0.0;0;0;0.0;62616;Nœux-lès-Auxi;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;605.6;62390
Enedis;2012;Electricité;0.0;0;0;0.0;3101.59;3;0;1.0;601.68;4;0;0.976;4062.94;433;0;0.332;0.0;0.0;0.0;0;0;0.0;62618;Nordausques;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;7766.21;62890
Enedis;2012;Electricité;0.0;0;0;0.0;55.89;1;0;0.909;265.79;2;0;0.963;4579.13;674;0;0.338;0.0;0.0;0.0;0;0;0.0;62620;Norrent-Fontes;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;4900.81;62120
Enedis;2012;Electricité;155.51;1;0;0.908;50.6;1;0;1.0;121.62;1;0;0.863;5645.42;705;0;0.277;0.0;0.0;0.0;0;0;0.0;62621;Nortkerque;246200844;CC de la Région d'Audruicq;62;Pas-de-Calais;32;Hauts-de-France;100;5973.15;62370
Enedis;2012;Electricité;0.0;0;0;0.0;28.71;1;0;0.795;0.0;0;0;0.0;2239.94;244;0;0.292;0.0;0.0;0.0;0;0;0.0;62623;Nouvelle-Église;246200844;CC de la Région d'Audruicq;62;Pas-de-Calais;32;Hauts-de-France;100;2268.65;62370
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;275.02;32;0;0.325;0.0;0.0;0.0;0;0;0.0;62625;Noyelles-lès-Humières;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;275.02;62770
Enedis;2012;Electricité;0.0;0;0;0.0;319.21;4;0;0.888;6758.72;26;0;0.928;22567.62;4476;0;0.36;0.0;0.0;0.11;1;0;1.0;62637;Oignies;246200299;CA d'Hénin-Carvin;62;Pas-de-Calais;32;Hauts-de-France;100;29645.66;62590
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;81.99;1;0;0.854;2100.34;336;0;0.292;0.0;0.0;0.0;0;0;0.0;62642;Ourton;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;2182.33;62460
Enedis;2012;Electricité;0.0;0;0;0.0;46.49;1;0;0.92;0.0;0;0;0.0;1634.68;242;0;0.363;0.0;0.0;0.0;0;0;0.0;62644;Ouve-Wirquin;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;1681.17;62380
Enedis;2012;Electricité;0.0;0;0;0.0;2426.72;3;0;0.983;193.49;3;0;0.861;2538.47;384;0;0.398;0.0;0.0;0.0;0;0;0.0;62647;Le Parcq;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;5158.68;62770
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;74.13;1;0;0.919;1925.7;213;0;0.363;0.0;0.0;0.0;0;0;0.0;62653;Pernes-lès-Boulogne;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;1999.83;62126
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;233.98;3;0;0.972;3118.82;321;0;0.362;0.0;0.0;0.0;0;0;0.0;62654;Peuplingues;200090751;CA Grand Calais Terres et Mers;62;Pas-de-Calais;32;Hauts-de-France;100;3352.8;62231
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;627.99;59;0;0.419;0.0;0.0;0.0;0;0;0.0;62658;Pittefaux;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;627.99;62126
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;107.14;1;0;1.0;360.62;63;0;0.307;0.0;0.0;0.0;0;0;0.0;62659;Planques;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;467.76;62310
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1148.03;145;0;0.291;0.0;0.0;0.0;0;0;0.0;62663;Pommera;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1148.03;62760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;36.47;1;0;1.0;963.05;141;0;0.428;0.0;0.0;0.0;0;0;0.0;62669;Pressy;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;999.52;62550
Enedis;2012;Electricité;578.82;3;0;0.883;0.0;0;0;0.0;0.0;0;0;0.0;1804.71;280;0;0.286;0.0;0.0;0.0;0;0;0.0;62673;Quéant;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;2383.53;62860
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;12.94;1;0;0.676;1012.17;126;0;0.297;0.0;0.0;0.0;0;0;0.0;62675;Quercamps;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;1025.11;62380
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;107.68;1;0;0.917;2337.11;279;0;0.407;0.0;0.0;0.0;0;0;0.0;62678;Quesques;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;2444.79;62240
Enedis;2012;Electricité;0.0;0;0;0.0;34.29;1;0;0.925;120.22;1;0;0.895;1477.28;167;0;0.337;0.0;0.0;0.0;0;0;0.0;62686;Ramecourt;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1631.79;62130
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;863.74;157;0;0.317;0.0;0.0;0.0;0;0;0.0;62690;Raye-sur-Authie;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;863.74;62140
Enedis;2012;Electricité;0.0;0;0;0.0;4033.23;4;0;0.995;440.81;3;0;0.922;2499.62;338;0;0.363;0.0;0.0;0.0;0;0;0.0;62691;Saint-Augustin;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;6973.66;62129/62120
Enedis;2012;Electricité;0.0;0;0;0.0;343.51;1;0;1.0;0.0;0;0;0.0;709.72;103;0;0.281;0.0;0.0;0.0;0;0;0.0;62700;Regnauville;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;1053.23;62140
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;648.39;1;0;0.894;1295.89;173;0;0.347;0.0;0.0;0.0;0;0;0.0;62701;Rely;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;1944.2800000000002;62120
Enedis;2012;Electricité;0.0;0;0;0.0;48.68;1;0;1.0;0.0;0;0;0.0;1092.3;161;0;0.41;0.0;0.0;0.0;0;0;0.0;62702;Remilly-Wirquin;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;1140.98;62380
Enedis;2012;Electricité;598.73;1;0;0.917;32.87;1;0;0.916;0.0;0;0;0.0;1105.95;140;0;0.266;0.0;0.0;0.0;0;0;0.0;62703;Rémy;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;1737.5500000000002;62156
Enedis;2012;Electricité;839.61;2;0;0.866;0.0;0;0;0.0;92.36;1;0;0.918;118.9;15;0;0.386;0.0;0.0;0.0;0;0;0.0;62708;Riencourt-lès-Bapaume;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1050.8700000000001;62450
Enedis;2012;Electricité;214.45;2;0;0.921;0.0;0;0;0.0;0.0;0;0;0.0;932.75;132;0;0.279;0.0;0.0;0.0;0;0;0.0;62709;Riencourt-lès-Cagnicourt;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;1147.2;62182
Enedis;2012;Electricité;0.0;0;0;0.0;14.84;1;0;1.0;0.0;0;0;0.0;554.49;82;0;0.35;0.0;0.0;0.0;0;0;0.0;62710;Rimboval;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;569.33;62990
Enedis;2012;Electricité;0.0;0;0;0.0;17820.73;9;0;0.994;1740.32;7;0;0.946;7712.41;1350;0;0.301;0.0;0.0;0.0;0;0;0.0;62711;Rinxent;246200380;CC de la Terre des Deux Caps;62;Pas-de-Calais;32;Hauts-de-France;100;27273.46;62720
Enedis;2012;Electricité;0.0;0;0;0.0;55.81;1;0;0.917;122.18;3;0;0.975;3831.96;560;0;0.324;0.0;0.0;0.0;0;0;0.0;62712;Rivière;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;4009.95;62173
Enedis;2012;Electricité;135.28;2;0;0.843;0.0;0;0;0.0;101.15;1;0;1.0;1816.94;214;0;0.358;0.0;0.0;0.0;0;0;0.0;62716;Rodelinghem;200072478;CC Pays d'Opale;62;Pas-de-Calais;32;Hauts-de-France;100;2053.37;62610
Enedis;2012;Electricité;69.66;1;0;0.838;0.0;0;0;0.0;148.87;1;0;1.0;6885.71;811;0;0.384;0.0;0.0;0.0;0;0;0.0;62721;Roquetoire;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;7104.24;62120
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;511.24;76;0;0.303;0.0;0.0;0.0;0;0;0.0;62725;Royon;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;511.24;62990
Enedis;2012;Electricité;0.0;0;0;0.0;47.0;1;0;1.0;95.23;2;0;0.806;5922.39;761;0;0.292;0.0;0.0;0.0;0;0;0.0;62730;Ruminghem;246200844;CC de la Région d'Audruicq;62;Pas-de-Calais;32;Hauts-de-France;100;6064.620000000001;62370
Enedis;2012;Electricité;129.9;2;0;0.832;107.63;1;0;0.922;728.8;1;0;1.0;1117.69;163;0;0.263;0.0;0.0;0.0;0;0;0.0;62731;Ruyaulcourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2084.02;62124
Enedis;2012;Electricité;138.9;1;0;0.911;6019.58;9;0;0.979;1517.78;7;0;0.972;12993.08;1658;0;0.386;0.0;0.0;0.0;0;0;0.0;62736;Sailly-sur-la-Lys;245900758;CC Flandre Lys;62;Pas-de-Calais;32;Hauts-de-France;100;20669.34;62840
Enedis;2012;Electricité;0.0;0;0;0.0;1550.14;4;0;1.0;1596.31;9;0;0.904;15032.71;2786;0;0.341;0.0;0.0;0.0;0;0;0.0;62737;Sains-en-Gohelle;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;18179.16;62114
Enedis;2012;Electricité;932.28;2;0;0.884;0.0;0;0;0.0;81.33;1;0;1.0;1087.21;159;0;0.302;0.0;0.0;0.0;0;0;0.0;62739;Sains-lès-Marquion;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;2100.82;62860
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;599.85;91;0;0.267;0.0;0.0;0.0;0;0;0.0;62745;Saint-Denœux;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;599.85;62990
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;222.18;4;0;0.847;5768.28;605;0;0.355;0.0;0.0;0.0;0;0;0.0;62752;Saint-Josse;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;5990.46;62170
Enedis;2012;Electricité;51.13;1;0;0.904;25120.37;22;0;0.987;19377.47;65;0;0.956;16648.65;3476;0;0.437;0.0;0.0;0.0;0;0;0.0;62753;Saint-Laurent-Blangy;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;61197.62;62223
Enedis;2012;Electricité;0.0;0;0;0.0;14916.19;9;0;0.993;6191.32;38;0;0.921;9522.96;1579;0;0.357;0.0;0.0;0.0;0;0;0.0;62755;Saint-Léonard;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;30630.47;62360
Enedis;2012;Electricité;72.67;1;0;0.899;112.68;3;0;0.96;449.55;1;0;1.0;5444.94;664;0;0.271;0.0;0.0;0.0;0;0;0.0;62756;Sainte-Marie-Kerque;246200844;CC de la Région d'Audruicq;62;Pas-de-Calais;32;Hauts-de-France;100;6079.84;62370
Enedis;2012;Electricité;0.0;0;0;0.0;2288.68;9;0;0.941;10178.76;45;0;0.952;16350.25;2736;0;0.37;0.0;0.0;0.14;1;0;1.0;62757;Saint-Martin-lez-Tatinghem;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;28817.83;62500/62500
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;14.24;1;0;1.0;531.22;65;0;0.376;0.0;0.0;0.0;0;0;0.0;62762;Saint-Michel-sous-Bois;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;545.46;62650
Enedis;2012;Electricité;0.0;0;0;0.0;4762.77;12;0;0.944;3151.2;15;0;0.938;9456.37;2321;0;0.415;0.0;0.0;0.0;0;0;0.0;62764;Saint-Nicolas;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;17370.34;62223
Enedis;2012;Electricité;30.07;1;0;0.884;0.0;0;0;0.0;0.0;0;0;0.0;3804.84;421;0;0.278;0.0;0.0;0.0;0;0;0.0;62766;Saint-Omer-Capelle;246200844;CC de la Région d'Audruicq;62;Pas-de-Calais;32;Hauts-de-France;100;3834.9100000000003;62162
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;488.29;63;0;0.352;0.0;0.0;0.0;0;0;0.0;62768;Saint-Rémy-au-Bois;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;488.29;62870
Enedis;2012;Electricité;0.0;0;0;0.0;2135.74;3;0;0.937;4429.81;23;0;0.942;18676.94;4439;0;0.375;0.0;0.0;1.23;4;0;1.0;62771;Sallaumines;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;25243.719999999998;62430
Enedis;2012;Electricité;0.0;0;0;0.0;11829.49;10;0;0.995;1379.07;8;0;0.944;12040.97;1790;0;0.336;0.0;0.0;0.35;1;0;1.0;62773;Samer;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;25249.879999999997;62830
Enedis;2012;Electricité;0.0;0;0;0.0;128.79;3;0;0.923;2702.96;16;0;0.956;12005.94;2218;0;0.343;0.0;0.0;0.0;0;0;0.0;62774;Sangatte;200090751;CA Grand Calais Terres et Mers;62;Pas-de-Calais;32;Hauts-de-France;100;14837.69;62231/62231
Enedis;2012;Electricité;78.04;1;0;0.888;0.0;0;0;0.0;0.0;0;0;0.0;659.01;92;0;0.371;0.0;0.0;0.0;0;0;0.0;62779;Sarton;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;737.05;62760
Enedis;2012;Electricité;239.24;1;0;0.893;0.0;0;0;0.0;0.0;0;0;0.0;1445.03;208;0;0.341;0.0;0.0;0.0;0;0;0.0;62781;Sauchy-Lestrée;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;1684.27;62860
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1130.89;138;0;0.417;0.0;0.0;0.0;0;0;0.0;62786;Selles;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;1130.89;62240
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;55.57;1;0;0.853;2387.7;283;0;0.309;0.0;0.0;0.0;0;0;0.0;62788;Seninghem;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;2443.27;62380
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;967.27;118;0;0.289;0.0;0.0;0.0;0;0;0.0;62789;Senlecques;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;967.27;62240
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;585.88;2;0;0.99;1820.97;280;0;0.414;0.0;0.0;0.0;0;0;0.0;62794;Setques;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;2406.85;62380
Enedis;2012;Electricité;20.09;1;0;0.779;0.0;0;0;0.0;0.0;0;0;0.0;406.72;57;0;0.272;0.0;0.0;0.0;0;0;0.0;62795;Sibiville;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;426.81;62270
Enedis;2012;Electricité;149.17;1;0;0.891;0.0;0;0;0.0;0.0;0;0;0.0;1091.7;175;0;0.318;0.0;0.0;0.0;0;0;0.0;62800;Souastre;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1240.8700000000001;62111
Enedis;2012;Electricité;486.06;1;0;0.921;140.09;2;0;0.917;883.77;6;0;0.909;8353.13;1214;0;0.376;0.0;0.0;0.0;0;0;0.0;62801;Souchez;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;9863.05;62153
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;604.03;84;0;0.388;0.0;0.0;0.0;0;0;0.0;62802;Le Souich;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;604.03;62810
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;75.43;1;0;0.9;1951.01;252;0;0.326;0.0;0.0;0.0;0;0;0.0;62803;Surques;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;2026.44;62850
Enedis;2012;Electricité;36.33;1;0;0.881;0.0;0;0;0.0;63.0;1;0;0.897;841.92;105;0;0.356;0.0;0.0;0.0;0;0;0.0;62806;Tardinghen;246200380;CC de la Terre des Deux Caps;62;Pas-de-Calais;32;Hauts-de-France;100;941.25;62179
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;153.69;1;0;0.909;903.11;134;0;0.324;0.0;0.0;0.0;0;0;0.0;62808;Teneur;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1056.8;62134
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;248.51;3;0;0.899;510.91;62;0;0.392;0.0;0.0;0.0;0;0;0.0;62809;Ternas;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;759.4200000000001;62127
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;473.52;60;0;0.204;0.0;0.0;0.0;0;0;0.0;62814;Thièvres;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;473.52;62760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;35.63;1;0;0.828;697.79;122;0;0.361;0.0;0.0;0.0;0;0;0.0;62815;Tigny-Noyelle;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;733.42;62180
Enedis;2012;Electricité;0.0;0;0;0.0;33841.53;10;0;0.998;17321.78;29;0;0.976;4117.91;614;0;0.193;0.0;0.0;8.29;1;0;1.0;62817;Tilloy-lès-Mofflaines;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;55289.51;62217
Enedis;2012;Electricité;758.03;1;0;0.888;0.0;0;0;0.0;551.54;1;0;1.0;4454.17;551;0;0.327;0.0;0.0;0.0;0;0;0.0;62819;Tilques;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;5763.74;62500
Enedis;2012;Electricité;9.48;1;0;1.0;4466.05;4;0;0.996;588.98;6;0;0.943;3449.07;403;0;0.315;0.0;0.0;0.0;0;0;0.0;62820;Tincques;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;8513.58;62127
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;112.15;1;0;0.905;1198.25;136;0;0.4;0.0;0.0;0.0;0;0;0.0;62821;Tingry;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;1310.4;62830
Enedis;2012;Electricité;40.63;1;0;0.853;0.0;0;0;0.0;262.28;2;0;0.982;435.58;51;0;0.366;0.0;0.0;0.0;0;0;0.0;62822;Tollent;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;738.49;62390
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;439.49;58;0;0.368;0.0;0.0;0.0;0;0;0.0;62833;Vacquerie-le-Boucq;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;439.49;62270
